time_s,actuator_position_mm,actuator_velocity_mm_s,reaction_force_n,temperature_1_c,temperature_2_c,temperature_3_c,temperature_4_c
63.0,95.23599999999996,0.08,1150.7441016745242,26.74825,26.6317,26.51515,26.398600000000002
63.2,95.25199999999995,0.08,1158.5250352528512,26.754550000000002,26.63758,26.52061,26.40364
63.400000000000006,95.26799999999996,0.08,1171.6542070415353,26.76085,26.64346,26.52607,26.40868
63.6,95.28399999999996,0.08,1178.828707381547,26.76715,26.64934,26.53153,26.41372
63.800000000000004,95.29999999999995,0.08,1195.429769715353,26.77345,26.65522,26.53699,26.41876
64.0,95.31599999999996,0.08,1203.0078093336351,26.77975,26.6611,26.54245,26.4238
64.2,95.33199999999995,0.08,1212.4526658168763,26.78605,26.66698,26.54791,26.42884
64.4,95.34799999999996,0.08,1222.529120668861,26.79235,26.67286,26.55337,26.433880000000002
64.60000000000001,95.36399999999995,0.08,1234.2285592700005,26.798650000000002,26.67874,26.55883,26.43892
64.8,95.37999999999995,0.08,1245.2452624939967,26.804949999999998,26.68462,26.56429,26.44396
65.0,95.39599999999996,0.08,1254.3387489966751,26.81125,26.6905,26.56975,26.449
65.2,95.41199999999995,0.08,1265.36684906497,26.81755,26.69638,26.57521,26.45404
65.4,95.42799999999995,0.08,1277.6530470943294,26.82385,26.70226,26.58067,26.45908
65.60000000000001,95.44399999999996,0.08,1287.8490478420802,26.83015,26.70814,26.58613,26.46412
65.8,95.45999999999995,0.08,1301.674491167189,26.83645,26.71402,26.59159,26.46916
66.0,95.47599999999996,0.08,1313.0194578787844,26.84275,26.7199,26.59705,26.4742
66.2,95.49199999999995,0.08,1321.7655855659284,26.84905,26.72578,26.60251,26.47924
66.4,95.50799999999995,0.08,1333.7127136477816,26.85535,26.73166,26.60797,26.484280000000002
66.60000000000001,95.52399999999994,0.08,1341.1692260238322,26.86165,26.73754,26.61343,26.48932
66.8,95.53999999999995,0.08,1356.2306151317837,26.86795,26.74342,26.61889,26.49436
67.0,95.55599999999995,0.08,1366.0528502867253,26.87425,26.7493,26.62435,26.4994
67.2,95.57199999999995,0.08,1378.2836239812827,26.88055,26.75518,26.62981,26.50444
67.4,95.58799999999995,0.08,1391.7572745286634,26.88685,26.76106,26.63527,26.50948
67.60000000000001,95.60399999999996,0.08,1395.2790987835483,26.89315,26.76694,26.64073,26.51452
67.8,95.61999999999995,0.08,1411.6889122611813,26.89945,26.77282,26.64619,26.51956
68.0,95.63599999999995,0.08,1420.3369015589715,26.90575,26.7787,26.65165,26.5246
68.2,95.65199999999994,0.08,1435.1295517616802,26.91205,26.784580000000002,26.65711,26.52964
68.4,95.66799999999995,0.08,1442.7704179802004,26.91835,26.79046,26.66257,26.53468
68.60000000000001,95.68399999999994,0.08,1455.8999729852503,26.92465,26.79634,26.66803,26.53972
68.8,95.69999999999995,0.08,1468.8317808212528,26.93095,26.80222,26.67349,26.54476
69.0,95.71599999999995,0.08,1481.2306604692626,26.93725,26.8081,26.67895,26.5498
69.2,95.73199999999994,0.08,1491.7723188582693,26.943550000000002,26.81398,26.68441,26.55484
69.4,95.74799999999995,0.08,1501.697891910992,26.94985,26.81986,26.68987,26.55988
69.60000000000001,95.76399999999995,0.08,1513.8790202467949,26.95615,26.82574,26.69533,26.56492
69.8,95.77999999999994,0.08,1528.4993029265263,26.96245,26.83162,26.70079,26.569960000000002
70.0,95.79599999999995,0.08,1538.5051658534612,26.96875,26.8375,26.70625,26.575
70.2,95.81199999999994,0.08,1546.9760337461025,26.97505,26.84338,26.71171,26.58004
70.4,95.82799999999995,0.08,1563.9000890841226,26.98135,26.84926,26.71717,26.58508
70.60000000000001,95.84399999999994,0.08,1574.955939708838,26.98765,26.85514,26.72263,26.59012
70.8,95.85999999999994,0.08,1587.8225052783437,26.99395,26.86102,26.72809,26.59516
71.0,95.87599999999995,0.08,1597.3961775730145,27.00025,26.8669,26.73355,26.6002
71.2,95.89199999999994,0.08,1611.7610053822202,27.00655,26.87278,26.73901,26.605240000000002
71.4,95.90799999999994,0.08,1620.0592986270374,27.01285,26.87866,26.74447,26.61028
71.60000000000001,95.92399999999995,0.08,1635.43961537013,27.01915,26.88454,26.74993,26.61532
71.8,95.93999999999994,0.08,1645.4784685639893,27.02545,26.89042,26.75539,26.62036
72.0,95.95599999999995,0.08,1660.008947290418,27.03175,26.8963,26.76085,26.6254
72.2,95.97199999999994,0.08,1672.9139232964267,27.03805,26.90218,26.76631,26.63044
72.4,95.98799999999994,0.08,1681.7143977647074,27.04435,26.90806,26.77177,26.63548
72.60000000000001,96.00399999999993,0.08,1695.4089893856644,27.05065,26.91394,26.77723,26.640520000000002
72.8,96.01999999999994,0.08,1707.955730704324,27.05695,26.91982,26.78269,26.64556
73.0,96.03599999999994,0.08,1722.6648026950397,27.06325,26.9257,26.78815,26.6506
73.2,96.05199999999994,0.08,1734.1554951310638,27.06955,26.93158,26.79361,26.65564
73.4,96.06799999999994,0.08,1742.7859599186445,27.07585,26.93746,26.79907,26.66068
73.60000000000001,96.08399999999995,0.08,1758.6710737517747,27.08215,26.94334,26.80453,26.66572
73.8,96.09999999999994,0.08,1771.818560140862,27.08845,26.94922,26.80999,26.67076
74.0,96.11599999999994,0.08,1787.1896764823125,27.09475,26.9551,26.81545,26.6758
74.2,96.13199999999993,0.08,1792.2385842554272,27.10105,26.96098,26.82091,26.68084
74.4,96.14799999999994,0.08,1807.2201068152995,27.10735,26.96686,26.82637,26.68588
74.60000000000001,96.16399999999993,0.08,1823.6965704862155,27.11365,26.97274,26.83183,26.690920000000002
74.8,96.17999999999994,0.08,1831.0977685596392,27.11995,26.97862,26.83729,26.69596
75.0,96.19599999999994,0.08,1844.2281101126368,27.12625,26.9845,26.84275,26.701
75.2,96.21199999999993,0.08,1860.5213356973456,27.132550000000002,26.990380000000002,26.84821,26.70604
75.4,96.22799999999994,0.08,1874.4251234824956,27.13885,26.99626,26.85367,26.71108
75.60000000000001,96.24399999999994,0.08,1883.993051892928,27.14515,27.00214,26.85913,26.71612
75.8,96.25999999999993,0.08,1899.3937228950797,27.15145,27.008020000000002,26.86459,26.72116
76.0,96.27599999999994,0.08,1911.5713609687004,27.15775,27.0139,26.87005,26.7262
76.2,96.29199999999993,0.08,1927.4398338911978,27.16405,27.01978,26.87551,26.73124
76.4,96.30799999999994,0.08,1937.5050652645086,27.17035,27.025660000000002,26.88097,26.73628
76.60000000000001,96.32399999999993,0.08,1952.6352215248128,27.17665,27.03154,26.88643,26.74132
76.80000000000001,96.33999999999993,0.08,1962.0359519786457,27.18295,27.03742,26.89189,26.74636
77.0,96.35599999999994,0.08,1976.700704531234,27.18925,27.043300000000002,26.89735,26.7514
77.2,96.37199999999993,0.08,1990.1461193820944,27.19555,27.04918,26.90281,26.75644
77.4,96.38799999999993,0.08,2005.9275796530414,27.20185,27.05506,26.90827,26.76148
77.60000000000001,96.40399999999994,0.08,2018.159172688583,27.20815,27.060940000000002,26.91373,26.76652
77.80000000000001,96.41999999999993,0.08,2028.8877486463725,27.21445,27.06682,26.91919,26.77156
78.0,96.43599999999994,0.08,2045.1872023388196,27.22075,27.0727,26.92465,26.776600000000002
78.2,96.45199999999993,0.08,2058.8372231145463,27.22705,27.07858,26.93011,26.78164
78.4,96.46799999999993,0.08,2070.5860230484946,27.23335,27.08446,26.93557,26.78668
78.60000000000001,96.48399999999992,0.08,2083.847982397357,27.23965,27.09034,26.94103,26.79172
78.80000000000001,96.49999999999993,0.08,2097.5703101828276,27.24595,27.09622,26.94649,26.79676
79.0,96.51599999999993,0.08,2108.203137215859,27.25225,27.1021,26.95195,26.8018
79.2,96.53199999999993,0.08,2125.646387788282,27.25855,27.10798,26.95741,26.80684
79.4,96.54799999999993,0.08,2139.454390532358,27.26485,27.11386,26.96287,26.81188
79.60000000000001,96.56399999999994,0.08,2151.0110425384655,27.27115,27.11974,26.96833,26.81692
79.80000000000001,96.57999999999993,0.08,2168.024367944807,27.27745,27.12562,26.97379,26.82196
80.0,96.59599999999993,0.08,2177.631407399891,27.28375,27.1315,26.97925,26.826999999999998
80.2,96.61199999999992,0.08,2193.152050526069,27.29005,27.13738,26.98471,26.83204
80.4,96.62799999999993,0.08,2207.2240211848475,27.29635,27.14326,26.99017,26.83708
80.60000000000001,96.64399999999992,0.08,2226.108689665058,27.30265,27.14914,26.99563,26.84212
80.80000000000001,96.65999999999993,0.08,2232.934919425902,27.30895,27.15502,27.00109,26.84716
81.0,96.67599999999993,0.08,2251.2985519166646,27.31525,27.160899999999998,27.00655,26.8522
81.2,96.69199999999992,0.08,2266.137907627194,27.321550000000002,27.16678,27.01201,26.85724
81.4,96.70799999999993,0.08,2279.129827266652,27.32785,27.17266,27.01747,26.862280000000002
81.60000000000001,96.72399999999993,0.08,2294.8990321623514,27.33415,27.17854,27.02293,26.86732
81.80000000000001,96.73999999999992,0.08,2304.731285849003,27.34045,27.18442,27.02839,26.87236
82.0,96.75599999999993,0.08,2316.4178736065314,27.34675,27.1903,27.03385,26.8774
82.2,96.77199999999992,0.08,2336.793920716215,27.35305,27.19618,27.03931,26.88244
82.4,96.78799999999993,0.08,2347.190767252825,27.35935,27.20206,27.04477,26.88748
82.60000000000001,96.80399999999992,0.08,2363.291987043379,27.365650000000002,27.20794,27.05023,26.89252
82.80000000000001,96.81999999999992,0.08,2375.989662715515,27.371950000000002,27.213820000000002,27.05569,26.89756
83.0,96.83599999999993,0.08,2394.8947912419385,27.37825,27.2197,27.06115,26.9026
83.2,96.85199999999992,0.08,2409.0033259979027,27.38455,27.22558,27.06661,26.90764
83.4,96.86799999999992,0.08,2420.355961739571,27.39085,27.23146,27.07207,26.91268
83.60000000000001,96.88399999999993,0.08,2438.1662622489853,27.39715,27.23734,27.07753,26.91772
83.80000000000001,96.89999999999992,0.08,2451.2051290349577,27.40345,27.24322,27.08299,26.92276
84.0,96.91599999999993,0.08,2465.327179843357,27.40975,27.2491,27.08845,26.9278
84.2,96.93199999999992,0.08,2480.404241491684,27.41605,27.25498,27.09391,26.93284
84.4,96.94799999999992,0.08,2494.6074085007704,27.42235,27.26086,27.09937,26.93788
84.60000000000001,96.96399999999991,0.08,2511.0064459764367,27.42865,27.26674,27.10483,26.94292
84.80000000000001,96.97999999999992,0.08,2525.2006688496895,27.43495,27.27262,27.11029,26.947960000000002
85.0,96.99599999999992,0.08,2538.724568633709,27.44125,27.2785,27.11575,26.953
85.2,97.01199999999992,0.08,2556.319515589405,27.44755,27.28438,27.12121,26.95804
85.4,97.02799999999992,0.08,2568.0075070575194,27.45385,27.29026,27.12667,26.96308
85.60000000000001,97.04399999999993,0.08,2584.767713913739,27.46015,27.29614,27.13213,26.96812
85.80000000000001,97.05999999999992,0.08,2600.041461063251,27.466450000000002,27.30202,27.13759,26.97316
86.0,97.07599999999992,0.08,2617.1979647550756,27.47275,27.3079,27.14305,26.9782
86.2,97.09199999999991,0.08,2628.3125461809914,27.47905,27.31378,27.14851,26.98324
86.4,97.10799999999992,0.08,2647.932531433067,27.48535,27.31966,27.15397,26.98828
86.60000000000001,97.12399999999991,0.08,2659.961474906045,27.49165,27.32554,27.15943,26.99332
86.80000000000001,97.13999999999992,0.08,2674.423792008421,27.49795,27.33142,27.16489,26.99836
87.0,97.15599999999992,0.08,2688.709205119727,27.50425,27.3373,27.17035,27.0034
87.2,97.17199999999991,0.08,2706.508927881904,27.51055,27.34318,27.17581,27.00844
87.4,97.18799999999992,0.08,2720.756169315094,27.51685,27.34906,27.18127,27.01348
87.60000000000001,97.20399999999992,0.08,2733.8127872310265,27.52315,27.35494,27.18673,27.018520000000002
87.80000000000001,97.21999999999991,0.08,2749.1656693590367,27.52945,27.36082,27.19219,27.02356
88.0,97.23599999999992,0.08,2765.7515561776586,27.53575,27.3667,27.19765,27.0286
88.2,97.25199999999991,0.08,2780.99142838417,27.54205,27.37258,27.20311,27.033640000000002
88.4,97.26799999999992,0.08,2800.04456793735,27.54835,27.37846,27.20857,27.03868
88.60000000000001,97.2839999999999,0.08,2816.1752215836054,27.554650000000002,27.38434,27.21403,27.04372
88.80000000000001,97.29999999999991,0.08,2830.761087311074,27.56095,27.39022,27.21949,27.04876
89.0,97.31599999999992,0.08,2845.379152392374,27.56725,27.3961,27.22495,27.0538
89.2,97.33199999999991,0.08,2859.485990511169,27.57355,27.401980000000002,27.23041,27.05884
89.4,97.34799999999991,0.08,2876.1700737815786,27.57985,27.40786,27.23587,27.06388
89.60000000000001,97.36399999999992,0.08,2893.5887323358797,27.58615,27.41374,27.24133,27.06892
89.80000000000001,97.37999999999991,0.08,2911.879026759152,27.59245,27.419620000000002,27.24679,27.07396
90.0,97.39599999999992,0.08,2925.280180205925,27.59875,27.4255,27.25225,27.079
90.2,97.4119999999999,0.08,2938.7703751369963,27.60505,27.43138,27.25771,27.08404
90.4,97.42799999999991,0.08,2955.323567983548,27.61135,27.437260000000002,27.26317,27.08908
90.60000000000001,97.4439999999999,0.08,2970.2382299200203,27.61765,27.44314,27.26863,27.09412
90.80000000000001,97.45999999999991,0.08,2985.633790710254,27.62395,27.44902,27.27409,27.09916
91.0,97.47599999999991,0.08,3002.864821070171,27.63025,27.4549,27.27955,27.1042
91.2,97.4919999999999,0.08,3019.6986836243686,27.63655,27.46078,27.28501,27.10924
91.4,97.50799999999991,0.08,3039.0928214686223,27.64285,27.46666,27.29047,27.11428
91.60000000000001,97.52399999999992,0.08,3051.678045173945,27.64915,27.472540000000002,27.29593,27.119320000000002
91.80000000000001,97.5399999999999,0.08,3070.4810392558034,27.655450000000002,27.47842,27.30139,27.12436
92.0,97.55599999999991,0.08,3087.53300817838,27.66175,27.4843,27.30685,27.1294
92.2,97.5719999999999,0.08,3100.4266998660833,27.66805,27.49018,27.31231,27.13444
92.4,97.58799999999991,0.08,3119.7950664252417,27.67435,27.49606,27.31777,27.13948
92.60000000000001,97.6039999999999,0.08,3134.3590376691695,27.68065,27.50194,27.323230000000002,27.14452
92.80000000000001,97.6199999999999,0.08,3148.4830914906775,27.68695,27.507820000000002,27.32869,27.14956
93.0,97.63599999999991,0.08,3166.276797740442,27.69325,27.5137,27.33415,27.154600000000002
93.2,97.6519999999999,0.08,3182.2597327593508,27.699550000000002,27.51958,27.33961,27.15964
93.4,97.6679999999999,0.08,3198.256085804458,27.70585,27.52546,27.34507,27.16468
93.60000000000001,97.68399999999991,0.08,3214.8692189873245,27.71215,27.53134,27.35053,27.16972
93.80000000000001,97.6999999999999,0.08,3232.140432089188,27.71845,27.53722,27.35599,27.17476
94.0,97.71599999999991,0.08,3249.34480587665,27.72475,27.5431,27.36145,27.1798
94.2,97.7319999999999,0.08,3263.370291740033,27.73105,27.54898,27.36691,27.18484
94.4,97.7479999999999,0.08,3281.8240575907907,27.73735,27.55486,27.37237,27.18988
94.60000000000001,97.7639999999999,0.08,3295.54004962518,27.74365,27.56074,27.37783,27.19492
94.80000000000001,97.7799999999999,0.08,3315.8874106030858,27.749950000000002,27.56662,27.383290000000002,27.19996
95.0,97.7959999999999,0.08,3333.433195574953,27.75625,27.5725,27.38875,27.205
95.2,97.8119999999999,0.08,3349.373184355262,27.76255,27.57838,27.39421,27.21004
95.4,97.8279999999999,0.08,3366.515344077024,27.76885,27.58426,27.39967,27.21508
95.60000000000001,97.84399999999991,0.08,3384.0609561676847,27.77515,27.59014,27.40513,27.22012
95.80000000000001,97.8599999999999,0.08,3398.527353655238,27.78145,27.59602,27.41059,27.22516
96.0,97.8759999999999,0.08,3416.3949803563014,27.78775,27.6019,27.41605,27.2302
96.2,97.8919999999999,0.08,3434.949466443656,27.79405,27.607779999999998,27.42151,27.23524
96.4,97.9079999999999,0.08,3453.0249439068525,27.80035,27.61366,27.42697,27.24028
96.60000000000001,97.9239999999999,0.08,3468.9435554208567,27.80665,27.61954,27.43243,27.24532
96.80000000000001,97.9399999999999,0.08,3490.4309460904847,27.81295,27.625420000000002,27.43789,27.25036
97.0,97.9559999999999,0.08,3502.352979571325,27.81925,27.6313,27.44335,27.2554
97.2,97.9719999999999,0.08,3521.7844383298875,27.82555,27.63718,27.44881,27.26044
97.4,97.9879999999999,0.08,3539.6069173594738,27.83185,27.64306,27.45427,27.26548
97.60000000000001,98.0039999999999,0.08,3554.133179156375,27.83815,27.64894,27.45973,27.27052
97.80000000000001,98.0199999999999,0.08,3570.1258468299625,27.844450000000002,27.65482,27.46519,27.27556
98.0,98.0359999999999,0.08,3586.8067020154826,27.85075,27.6607,27.47065,27.2806
98.2,98.0519999999999,0.08,3606.9403633552874,27.85705,27.66658,27.47611,27.28564
98.4,98.0679999999999,0.08,3626.3191456829513,27.86335,27.67246,27.48157,27.290680000000002
98.60000000000001,98.08399999999989,0.08,3642.1634866931263,27.86965,27.67834,27.48703,27.29572
98.80000000000001,98.0999999999999,0.08,3659.5262706867857,27.87595,27.68422,27.49249,27.30076
99.0,98.1159999999999,0.08,3676.0213447909323,27.88225,27.6901,27.49795,27.3058
99.2,98.13199999999989,0.08,3695.539836330075,27.888550000000002,27.69598,27.50341,27.31084
99.4,98.1479999999999,0.08,3707.822894306976,27.894849999999998,27.70186,27.50887,27.31588
99.60000000000001,98.1639999999999,0.08,3730.274842691708,27.90115,27.70774,27.51433,27.32092
99.80000000000001,98.1799999999999,0.08,3747.620633861149,27.90745,27.71362,27.51979,27.325960000000002
100.0,98.1959999999999,0.08,3762.6167161604135,27.91375,27.7195,27.52525,27.331
